Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 5715,https://www.congress.gov/bill/116th-congress/house-bill/5715,116th Congress (2019-2020),,Petfax Act of 2020,"Rep. Crist, Charlie [D-FL-13]",1/30/20,,,,1,"House - Agriculture, Energy and Commerce",2/13/20,Referred to the Subcommittee on Livestock and Foreign Agriculture.
H.R. 5714,https://www.congress.gov/bill/116th-congress/house-bill/5714,116th Congress (2019-2020),,Safeguarding Readiness in Military Aviation Training Act,"Rep. Tipton, Scott  R. [R-CO-3]",1/29/20,,,,0,House - Armed Services,1/29/20,Referred to the House Committee on Armed Services.
H.R. 5713,https://www.congress.gov/bill/116th-congress/house-bill/5713,116th Congress (2019-2020),,Safe Bases Act,"Rep. Steube, W. Gregory [R-FL-17]",1/29/20,,,,3,House - Armed Services,1/29/20,Referred to the House Committee on Armed Services.
H.R. 5712,https://www.congress.gov/bill/116th-congress/house-bill/5712,116th Congress (2019-2020),,Nationwide Right to Unionize Act,"Rep. Sherman, Brad [D-CA-30]",1/29/20,,,,32,House - Education and Labor,1/29/20,Referred to the House Committee on Education and Labor.
H.R. 5711,https://www.congress.gov/bill/116th-congress/house-bill/5711,116th Congress (2019-2020),,"To designate the facility of the United States Postal Service located at 1 League in Irvine, California, as the ""Tuskegee Airman Lieutenant Colonel Robert J. Friend Memorial Post Office Building"".","Rep. Porter, Katie [D-CA-45]",1/29/20,,,,48,House - Oversight and Reform,1/29/20,Referred to the House Committee on Oversight and Reform.
H.R. 5710,https://www.congress.gov/bill/116th-congress/house-bill/5710,116th Congress (2019-2020),,Workforce Mobility Act of 2020,"Rep. Peters, Scott H. [D-CA-52]",1/29/20,,,,2,"House - Energy and Commerce, Education and Labor",1/29/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5709,https://www.congress.gov/bill/116th-congress/house-bill/5709,116th Congress (2019-2020),,Climate Resilient Communities Act,"Rep. Neguse, Joe [D-CO-2]",1/29/20,,,,1,House - Transportation and Infrastructure,1/30/20,"Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management."
H.R. 5708,https://www.congress.gov/bill/116th-congress/house-bill/5708,116th Congress (2019-2020),,Empowering Immigration Courts Act,"Rep. Gallagher, Mike [R-WI-8]",1/29/20,,,,5,House - Judiciary,1/29/20,Referred to the House Committee on the Judiciary.
H.R. 5707,https://www.congress.gov/bill/116th-congress/house-bill/5707,116th Congress (2019-2020),,Protect American Voters Act,"Rep. Davis, Rodney [R-IL-13]",1/29/20,,,,15,"House - House Administration, Science, Space, and Technology",1/29/20,"Referred to the Committee on House Administration, and in addition to the Committee on Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5706,https://www.congress.gov/bill/116th-congress/house-bill/5706,116th Congress (2019-2020),,Danger Pay for U.S. Marshals Act,"Rep. Cline, Ben [R-VA-6]",1/29/20,,,,8,"House - Foreign Affairs, Oversight and Reform",1/29/20,"Referred to the Committee on Foreign Affairs, and in addition to the Committee on Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5705,https://www.congress.gov/bill/116th-congress/house-bill/5705,116th Congress (2019-2020),,Increasing Access and Multiple Use Act of 2020,"Rep. Cheney, Liz [R-WY-At Large]",1/29/20,,,,8,"House - Natural Resources, Agriculture",2/13/20,Referred to the Subcommittee on Conservation and Forestry.
H.R. 5704,https://www.congress.gov/bill/116th-congress/house-bill/5704,116th Congress (2019-2020),,COAL TeCC Act of 2020,"Rep. Cheney, Liz [R-WY-At Large]",1/29/20,,,,4,"House - Science, Space, and Technology",1/29/20,"Referred to the House Committee on Science, Space, and Technology."
H.R. 5703,https://www.congress.gov/bill/116th-congress/house-bill/5703,116th Congress (2019-2020),,PRIVCY ACT,"Rep. Castor, Kathy [D-FL-14]",1/29/20,,,,5,House - Energy and Commerce,1/29/20,Referred to the House Committee on Energy and Commerce.
H.R. 5702,https://www.congress.gov/bill/116th-congress/house-bill/5702,116th Congress (2019-2020),,Protection of Women and Girls in Sports Act of 2020,"Rep. Steube, W. Gregory [R-FL-17]",1/29/20,,,,15,House - Education and Labor,1/29/20,Referred to the House Committee on Education and Labor.
H.R. 5701,https://www.congress.gov/bill/116th-congress/house-bill/5701,116th Congress (2019-2020),,Care for the Veteran Caregiver Act,"Rep. Hudson, Richard [R-NC-8]",1/29/20,,,,5,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Health.
H.R. 5700,https://www.congress.gov/bill/116th-congress/house-bill/5700,116th Congress (2019-2020),,Resilient Highways Act,"Rep. Kim, Andy [D-NJ-3]",1/29/20,,,,5,House - Transportation and Infrastructure,1/30/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5699,https://www.congress.gov/bill/116th-congress/house-bill/5699,116th Congress (2019-2020),,Voluntary Checkoff Program Participation Act,"Rep. Riggleman, Denver [R-VA-5]",1/29/20,,,,0,House - Agriculture,1/29/20,Referred to the House Committee on Agriculture.
H.R. 5698,https://www.congress.gov/bill/116th-congress/house-bill/5698,116th Congress (2019-2020),,Promoting Secure 5G Act of 2020,"Rep. Timmons, William R. IV [R-SC-4]",1/28/20,,,,7,House - Financial Services,1/28/20,Referred to the House Committee on Financial Services.
H.R. 5697,https://www.congress.gov/bill/116th-congress/house-bill/5697,116th Congress (2019-2020),,Veterans' ACCESS Act of 2020,"Rep. Takano, Mark [D-CA-41]",1/28/20,,,,9,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Health.
H.R. 5696,https://www.congress.gov/bill/116th-congress/house-bill/5696,116th Congress (2019-2020),,Connecting America's Active Transportation System Act,"Rep. Pappas, Chris [D-NH-1]",1/28/20,,,,10,House - Transportation and Infrastructure,1/29/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5695,https://www.congress.gov/bill/116th-congress/house-bill/5695,116th Congress (2019-2020),,Offshore Accountability Act of 2020,"Rep. McEachin, A. Donald [D-VA-4]",1/28/20,,,,7,House - Natural Resources,1/31/20,Referred to the Subcommittee on Energy and Mineral Resources.
H.R. 5694,https://www.congress.gov/bill/116th-congress/house-bill/5694,116th Congress (2019-2020),,Endangered Species Transparency and Reasonableness Act of 2020,"Rep. McClintock, Tom [R-CA-4]",1/28/20,,,,16,House - Natural Resources,1/31/20,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
H.R. 5693,https://www.congress.gov/bill/116th-congress/house-bill/5693,116th Congress (2019-2020),,Primary Health Services Enhancement Act,"Rep. Kind, Ron [D-WI-3]",1/28/20,,,,1,"House - Energy and Commerce, Ways and Means",1/28/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5692,https://www.congress.gov/bill/116th-congress/house-bill/5692,116th Congress (2019-2020),,"To direct the Secretary of Transportation to issue regulations to modify the gross combination weight rating of a vehicle covered under Group B, and for other purposes.","Rep. Gohmert, Louie [R-TX-1]",1/28/20,,,,0,House - Transportation and Infrastructure,1/29/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5691,https://www.congress.gov/bill/116th-congress/house-bill/5691,116th Congress (2019-2020),,Insulin Affordability Data Collection Act,"Rep. Craig, Angie [D-MN-2]",1/28/20,,,,3,House - Energy and Commerce,1/28/20,Referred to the House Committee on Energy and Commerce.
H.R. 5690,https://www.congress.gov/bill/116th-congress/house-bill/5690,116th Congress (2019-2020),,FAIR Act,"Rep. Connolly, Gerald E. [D-VA-11]",1/28/20,,,,32,House - Oversight and Reform,1/28/20,Referred to the House Committee on Oversight and Reform.
H.R. 5689,https://www.congress.gov/bill/116th-congress/house-bill/5689,116th Congress (2019-2020),,Every Veteran Counts Act,"Rep. Brownley, Julia [D-CA-26]",1/28/20,,,,3,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Oversight and Investigations.
H.R. 5688,https://www.congress.gov/bill/116th-congress/house-bill/5688,116th Congress (2019-2020),,Reducing Administrative Costs and Burdens in Health Care Act of 2020,"Rep. Axne, Cynthia [D-IA-3]",1/28/20,,,,1,House - Energy and Commerce,1/28/20,Referred to the House Committee on Energy and Commerce.
H.R. 5687,https://www.congress.gov/bill/116th-congress/house-bill/5687,116th Congress (2019-2020),,"Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act, 2020","Rep. Lowey, Nita M. [D-NY-17]",1/28/20,,,,0,"House - Appropriations, Budget, Ways and Means",2/11/20,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 416.
H.R. 5686,https://www.congress.gov/bill/116th-congress/house-bill/5686,116th Congress (2019-2020),,To amend the Richard B. Russell National School Lunch Act to require that only a school food authority that had a negative balance in the nonprofit school food service account on June 30th of the year preceding the previous school year shall be required to establish a price for paid lunches.,"Rep. Hartzler, Vicky [R-MO-4]",1/28/20,,,,1,House - Education and Labor,1/28/20,Referred to the House Committee on Education and Labor.
H.R. 5685,https://www.congress.gov/bill/116th-congress/house-bill/5685,116th Congress (2019-2020),,Securing American Leadership in Science and Technology Act of 2020,"Rep. Lucas, Frank D. [R-OK-3]",1/28/20,,,,11,"House - Science, Space, and Technology, Judiciary, Small Business, Natural Resources, Foreign Affairs",3/10/20,"Referred to the Subcommittee on Courts, Intellectual Property, and the Internet."
H.R. 5684,https://www.congress.gov/bill/116th-congress/house-bill/5684,116th Congress (2019-2020),,"Chesapeake Bay Science, Education, and Ecosystem Enhancement Act of 2019","Rep. Sarbanes, John P. [D-MD-3]",1/27/20,,,,16,House - Natural Resources,1/28/20,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
H.R. 5683,https://www.congress.gov/bill/116th-congress/house-bill/5683,116th Congress (2019-2020),,LIFE Act,"Rep. Norton, Eleanor Holmes [D-DC-At Large]",1/27/20,,,,0,House - Energy and Commerce,1/27/20,Referred to the House Committee on Energy and Commerce.
H.R. 5682,https://www.congress.gov/bill/116th-congress/house-bill/5682,116th Congress (2019-2020),,Care for Veterans Act of 2020,"Rep. Kildee, Daniel T. [D-MI-5]",1/27/20,,,,0,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 5681,https://www.congress.gov/bill/116th-congress/house-bill/5681,116th Congress (2019-2020),,Protecting Communities from Hospital Closures Act of 2020,"Rep. Boyle, Brendan F. [D-PA-2]",1/27/20,,,,0,House - Energy and Commerce,1/27/20,Referred to the House Committee on Energy and Commerce.
H.R. 5680,https://www.congress.gov/bill/116th-congress/house-bill/5680,116th Congress (2019-2020),,Cybersecurity Vulnerability Identification and Notification Act of 2020,"Rep. Langevin, James R. [D-RI-2]",1/27/20,,,,5,House - Homeland Security,1/29/20,Ordered to be Reported.
H.R. 5679,https://www.congress.gov/bill/116th-congress/house-bill/5679,116th Congress (2019-2020),,CISA Director Reform Act,"Rep. Katko, John [R-NY-24]",1/27/20,,,,2,"House - Homeland Security, Oversight and Reform, Energy and Commerce",1/29/20,Ordered to be Reported (Amended).
H.R. 5678,https://www.congress.gov/bill/116th-congress/house-bill/5678,116th Congress (2019-2020),,Privacy Office Enhancement Act,"Rep. Van Drew, Jefferson [R-NJ-2]",1/27/20,,,,1,House - Homeland Security,1/29/20,Ordered to be Reported (Amended).
H.R. 5677,https://www.congress.gov/bill/116th-congress/house-bill/5677,116th Congress (2019-2020),,Fair Credit Reporting for Servicemembers Act,"Rep. Sanchez, Linda T. [D-CA-38]",1/24/20,,,,0,House - Financial Services,1/24/20,Referred to the House Committee on Financial Services.
H.R. 5676,https://www.congress.gov/bill/116th-congress/house-bill/5676,116th Congress (2019-2020),,Retirement Plan Modernization Act,"Rep. Sablan, Gregorio Kilili Camacho [D-MP-At Large]",1/24/20,,,,1,"House - Education and Labor, Ways and Means",1/24/20,"Referred to the Committee on Education and Labor, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5675,https://www.congress.gov/bill/116th-congress/house-bill/5675,116th Congress (2019-2020),,Safeguarding Americans' Private Records Act of 2020,"Rep. Lofgren, Zoe [D-CA-19]",1/24/20,,,,9,"House - Judiciary, Intelligence (Permanent), Financial Services, Oversight and Reform, Homeland Security",1/30/20,"Referred to the Subcommittee on Oversight, Management, and Accountability."
H.R. 5674,https://www.congress.gov/bill/116th-congress/house-bill/5674,116th Congress (2019-2020),,Mobile Workforce State Income Tax Simplification Act of 2020,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",1/24/20,,,,14,House - Judiciary,2/7/20,"Referred to the Subcommittee on Antitrust, Commercial, and Administrative Law."
H.R. 5673,https://www.congress.gov/bill/116th-congress/house-bill/5673,116th Congress (2019-2020),,Gros Ventre and Assiniboine Tribes of the Fort Belknap Indian Community Water Rights Settlement Act of 2020,"Rep. Gallego, Ruben [D-AZ-7]",1/24/20,,,,0,House - Natural Resources,1/27/20,Referred to the Subcommittee for Indigenous Peoples of the United States.
H.R. 5672,https://www.congress.gov/bill/116th-congress/house-bill/5672,116th Congress (2019-2020),,Commission on Sustaining Medicare and Social Security Act of 2020,"Rep. Bilirakis, Gus M. [R-FL-12]",1/24/20,,,,0,"House - Ways and Means, Energy and Commerce",1/24/20,"Referred to the Committee on Ways and Means, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5671,https://www.congress.gov/bill/116th-congress/house-bill/5671,116th Congress (2019-2020),,Merchant Mariners of World War II Congressional Gold Medal Act of 2020,"Rep. Garamendi, John [D-CA-3]",1/24/20,,,,2,"House - Financial Services | Senate - Banking, Housing, and Urban Affairs",3/13/20,Became Public Law No: 116-125.
H.R. 5670,https://www.congress.gov/bill/116th-congress/house-bill/5670,116th Congress (2019-2020),,Transportation Security Transparency Improvement Act,"Rep. Bishop, Dan [R-NC-9]",1/24/20,,,,0,House - Homeland Security,1/29/20,Ordered to be Reported (Amended).
H.R. 5669,https://www.congress.gov/bill/116th-congress/house-bill/5669,116th Congress (2019-2020),,SECURE Small Business Act,"Rep. Finkenauer, Abby [D-IA-1]",1/24/20,,,,3,House - Small Business,1/24/20,Referred to the House Committee on Small Business.
